SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22000,1610612744,GSW,Golden State Warriors,20000851,03/03/2001,GSW @ POR,L,240,91,38,92,0.413,3,11,0.273,12,18,0.667,16,26,42,23,8,6,13,16,-31
22000,1610612744,GSW,Golden State Warriors,20000831,28/02/2001,GSW vs. SAC,L,240,101,45,99,0.455,4,17,0.235,7,8,0.875,16,31,47,25,12,8,16,20,-21
22000,1610612744,GSW,Golden State Warriors,20000811,26/02/2001,GSW @ CHI,W,240,84,35,76,0.461,1,6,0.167,13,24,0.542,9,37,46,23,10,8,18,18,6
22000,1610612744,GSW,Golden State Warriors,20000805,25/02/2001,GSW @ MIL,L,239,95,40,89,0.449,1,7,0.143,14,25,0.56,15,23,38,26,8,6,11,14,-27
22000,1610612744,GSW,Golden State Warriors,20000789,23/02/2001,GSW @ MIN,L,240,83,33,91,0.363,3,14,0.214,14,18,0.778,20,27,47,22,5,2,15,13,-39
22000,1610612744,GSW,Golden State Warriors,20000780,22/02/2001,GSW @ CHH,L,241,91,36,87,0.414,5,9,0.556,14,16,0.875,10,25,35,22,10,2,11,15,-2
22000,1610612744,GSW,Golden State Warriors,20000765,20/02/2001,GSW @ TOR,L,240,102,42,96,0.438,3,11,0.273,15,25,0.6,17,26,43,30,11,10,12,17,-11
22000,1610612744,GSW,Golden State Warriors,20000756,18/02/2001,GSW vs. ATL,L,240,91,34,95,0.358,5,15,0.333,18,26,0.692,23,34,57,19,8,2,16,25,-7
22000,1610612744,GSW,Golden State Warriors,20000741,16/02/2001,GSW vs. VAN,L,239,79,33,80,0.413,1,12,0.083,12,14,0.857,16,27,43,22,8,1,20,19,-13
22000,1610612744,GSW,Golden State Warriors,20000735,15/02/2001,GSW @ VAN,L,241,89,35,92,0.38,1,13,0.077,18,25,0.72,15,27,42,22,11,6,11,21,-10
22000,1610612744,GSW,Golden State Warriors,20000720,13/02/2001,GSW vs. PHX,L,240,83,35,87,0.402,5,10,0.5,8,13,0.615,11,39,50,22,6,2,17,17,-10
22000,1610612744,GSW,Golden State Warriors,20000703,07/02/2001,GSW vs. LAC,W,242,89,35,87,0.402,5,16,0.313,14,24,0.583,20,31,51,21,11,8,13,20,1
22000,1610612744,GSW,Golden State Warriors,20000687,05/02/2001,GSW @ SAS,L,238,85,32,81,0.395,5,15,0.333,16,24,0.667,9,28,37,17,11,4,13,24,-24
22000,1610612744,GSW,Golden State Warriors,20000673,03/02/2001,GSW @ DAL,L,240,95,37,82,0.451,7,18,0.389,14,21,0.667,13,34,47,23,4,5,19,19,-6
22000,1610612744,GSW,Golden State Warriors,20000643,30/01/2001,GSW @ SAC,L,239,79,32,101,0.317,2,11,0.182,13,24,0.542,27,31,58,22,10,6,14,17,-26
22000,1610612744,GSW,Golden State Warriors,20000637,29/01/2001,GSW vs. CHH,L,241,85,35,93,0.376,4,16,0.25,11,18,0.611,15,32,47,22,6,6,12,18,-8
22000,1610612744,GSW,Golden State Warriors,20000617,26/01/2001,GSW vs. SEA,L,240,105,44,99,0.444,11,25,0.44,6,9,0.667,14,30,44,35,13,2,12,20,-2
22000,1610612744,GSW,Golden State Warriors,20000606,24/01/2001,GSW vs. NJN,W,240,109,39,85,0.459,5,17,0.294,26,33,0.788,14,36,50,17,17,4,18,21,22
22000,1610612744,GSW,Golden State Warriors,20000597,23/01/2001,GSW @ UTA,L,240,78,28,89,0.315,5,20,0.25,17,24,0.708,17,21,38,15,15,6,14,23,-22
22000,1610612744,GSW,Golden State Warriors,20000584,21/01/2001,GSW vs. BOS,W,241,94,31,77,0.403,11,23,0.478,21,28,0.75,10,33,43,26,11,4,23,24,3
22000,1610612744,GSW,Golden State Warriors,20000570,19/01/2001,GSW @ PHX,W,239,103,35,79,0.443,2,12,0.167,31,34,0.912,14,32,46,25,13,3,16,23,8
22000,1610612744,GSW,Golden State Warriors,20000563,18/01/2001,GSW vs. HOU,L,240,104,41,89,0.461,6,16,0.375,16,23,0.696,13,27,40,25,8,2,13,21,-8
22000,1610612744,GSW,Golden State Warriors,20000546,15/01/2001,GSW vs. CLE,L,239,101,33,75,0.44,7,18,0.389,28,36,0.778,14,25,39,26,8,4,16,24,-6
22000,1610612744,GSW,Golden State Warriors,20000523,13/01/2001,GSW @ ORL,L,239,94,35,79,0.443,5,15,0.333,19,28,0.679,8,40,48,18,3,4,17,24,-17
22000,1610612744,GSW,Golden State Warriors,20000510,11/01/2001,GSW @ ATL,L,240,96,37,86,0.43,5,18,0.278,17,18,0.944,18,23,41,18,11,3,18,19,-11
22000,1610612744,GSW,Golden State Warriors,20000487,08/01/2001,GSW @ MIA,L,240,78,34,79,0.43,2,12,0.167,8,10,0.8,12,34,46,16,4,4,18,19,-10
22000,1610612744,GSW,Golden State Warriors,20000473,06/01/2001,GSW @ NJN,L,240,92,29,77,0.377,3,11,0.273,31,40,0.775,15,31,46,21,12,4,17,29,-5
22000,1610612744,GSW,Golden State Warriors,20000465,05/01/2001,GSW @ BOS,W,240,100,37,80,0.463,5,10,0.5,21,27,0.778,11,39,50,24,6,6,16,16,12
22000,1610612744,GSW,Golden State Warriors,20000457,03/01/2001,GSW vs. DEN,L,238,100,40,96,0.417,3,14,0.214,17,19,0.895,15,35,50,30,11,5,14,20,-11
22000,1610612744,GSW,Golden State Warriors,20000437,30/12/2000,GSW @ VAN,W,241,102,36,80,0.45,0,8,0,30,42,0.714,18,27,45,20,9,1,20,19,1
22000,1610612744,GSW,Golden State Warriors,20000425,29/12/2000,GSW vs. UTA,W,240,100,41,77,0.532,4,11,0.364,14,24,0.583,12,32,44,25,9,2,12,20,11
22000,1610612744,GSW,Golden State Warriors,20000411,27/12/2000,GSW vs. PHI,L,239,110,43,87,0.494,9,17,0.529,15,19,0.789,12,23,35,25,9,1,11,21,-8
22000,1610612744,GSW,Golden State Warriors,20000391,23/12/2000,GSW @ HOU,W,241,95,35,79,0.443,5,11,0.455,20,26,0.769,11,32,43,19,12,2,17,16,8
22000,1610612744,GSW,Golden State Warriors,20000380,22/12/2000,GSW @ SAS,L,239,87,33,93,0.355,2,9,0.222,19,23,0.826,20,30,50,15,10,3,14,18,-18
22000,1610612744,GSW,Golden State Warriors,20000358,19/12/2000,GSW vs. MIN,W,239,120,44,85,0.518,3,11,0.273,29,38,0.763,16,26,42,29,15,7,11,17,21
22000,1610612744,GSW,Golden State Warriors,20000344,16/12/2000,GSW vs. MIA,L,241,85,35,76,0.461,0,13,0,15,19,0.789,9,28,37,19,11,3,19,26,-8
22000,1610612744,GSW,Golden State Warriors,20000324,14/12/2000,GSW vs. HOU,L,239,95,40,100,0.4,1,9,0.111,14,17,0.824,21,25,46,26,9,3,9,19,-3
22000,1610612744,GSW,Golden State Warriors,20000310,12/12/2000,GSW vs. POR,L,240,93,36,89,0.404,6,15,0.4,15,22,0.682,22,27,49,23,6,4,18,25,-8
22000,1610612744,GSW,Golden State Warriors,20000290,09/12/2000,GSW @ UTA,L,240,114,45,90,0.5,5,18,0.278,19,26,0.731,16,20,36,24,10,3,16,30,-11
22000,1610612744,GSW,Golden State Warriors,20000281,08/12/2000,GSW vs. TOR,L,239,92,36,87,0.414,3,11,0.273,17,27,0.63,18,18,36,23,6,4,20,25,-16
22000,1610612744,GSW,Golden State Warriors,20000267,06/12/2000,GSW vs. LAL,W,265,125,49,94,0.521,6,12,0.5,21,30,0.7,14,23,37,34,12,7,18,25,3
22000,1610612744,GSW,Golden State Warriors,20000247,03/12/2000,GSW @ SEA,L,240,102,42,91,0.462,3,15,0.2,15,21,0.714,15,22,37,30,6,5,12,23,-16
22000,1610612744,GSW,Golden State Warriors,20000241,02/12/2000,GSW vs. DAL,L,240,78,30,91,0.33,2,13,0.154,16,25,0.64,20,32,52,21,10,3,13,19,-19
22000,1610612744,GSW,Golden State Warriors,20000220,30/11/2000,GSW vs. IND,W,241,99,36,76,0.474,5,16,0.313,22,32,0.688,12,32,44,16,9,9,16,22,4
22000,1610612744,GSW,Golden State Warriors,20000215,29/11/2000,GSW @ LAC,L,239,83,30,80,0.375,3,9,0.333,20,28,0.714,15,22,37,18,5,3,15,24,-23
22000,1610612744,GSW,Golden State Warriors,20000190,25/11/2000,GSW vs. MIN,W,241,114,43,75,0.573,2,8,0.25,26,45,0.578,12,34,46,34,11,7,12,24,21
22000,1610612744,GSW,Golden State Warriors,20000179,24/11/2000,GSW @ PHX,L,240,74,32,86,0.372,4,10,0.4,6,12,0.5,12,38,50,16,6,10,15,23,-6
22000,1610612744,GSW,Golden State Warriors,20000168,22/11/2000,GSW @ LAL,L,240,91,35,93,0.376,4,10,0.4,17,19,0.895,18,23,41,19,10,0,19,25,-20
22000,1610612744,GSW,Golden State Warriors,20000158,21/11/2000,GSW vs. CHI,W,240,89,35,83,0.422,1,5,0.2,18,26,0.692,18,35,53,20,5,8,15,15,12
22000,1610612744,GSW,Golden State Warriors,20000144,19/11/2000,GSW @ NYK,L,240,71,29,84,0.345,3,14,0.214,10,19,0.526,13,28,41,17,5,3,10,14,-17
22000,1610612744,GSW,Golden State Warriors,20000129,17/11/2000,GSW @ IND,W,239,92,34,79,0.43,1,7,0.143,23,25,0.92,15,31,46,20,6,9,15,20,2
22000,1610612744,GSW,Golden State Warriors,20000116,15/11/2000,GSW @ MIN,L,240,90,34,90,0.378,5,13,0.385,17,22,0.773,13,27,40,22,18,3,11,18,-2
22000,1610612744,GSW,Golden State Warriors,20000105,14/11/2000,GSW @ CLE,L,240,86,27,81,0.333,5,12,0.417,27,39,0.692,13,28,41,19,12,6,13,22,-10
22000,1610612744,GSW,Golden State Warriors,20000099,12/11/2000,GSW vs. ORL,L,266,99,40,80,0.5,2,13,0.154,17,26,0.654,13,36,49,27,8,5,30,29,-6
22000,1610612744,GSW,Golden State Warriors,20000085,10/11/2000,GSW vs. SAC,L,266,107,39,91,0.429,4,12,0.333,25,36,0.694,18,37,55,21,7,1,20,32,-7
22000,1610612744,GSW,Golden State Warriors,20000071,08/11/2000,GSW @ SAC,L,241,84,33,79,0.418,1,4,0.25,17,25,0.68,9,37,46,20,5,3,31,18,-31
22000,1610612744,GSW,Golden State Warriors,20000045,04/11/2000,GSW vs. SAS,L,241,105,43,105,0.41,7,16,0.438,12,22,0.545,21,25,46,22,9,7,7,22,-12
22000,1610612744,GSW,Golden State Warriors,20000025,02/11/2000,GSW @ DEN,L,242,97,38,95,0.4,4,12,0.333,17,28,0.607,16,35,51,21,7,14,15,29,-4
22000,1610612744,GSW,Golden State Warriors,20000011,31/10/2000,GSW vs. PHX,W,239,96,32,79,0.405,4,8,0.5,28,38,0.737,14,41,55,18,11,5,21,22,2
21999,1610612744,GSW,Golden State Warriors,29901187,19/04/2000,GSW vs. PHX,L,239,88,32,84,0.381,2,10,0.2,22,33,0.667,11,27,38,25,13,5,16,18,-11
21999,1610612744,GSW,Golden State Warriors,29901164,17/04/2000,GSW vs. MIN,L,240,96,37,78,0.474,5,13,0.385,17,29,0.586,9,26,35,27,12,1,11,22,-5
21999,1610612744,GSW,Golden State Warriors,29901142,14/04/2000,GSW @ DEN,L,239,97,32,88,0.364,5,12,0.417,28,34,0.824,19,28,47,17,11,7,15,28,-8
21999,1610612744,GSW,Golden State Warriors,29901134,13/04/2000,GSW @ SAC,L,241,107,39,93,0.419,1,5,0.2,28,35,0.8,16,29,45,19,12,2,16,32,-23
21999,1610612744,GSW,Golden State Warriors,29901119,11/04/2000,GSW vs. VAN,W,239,109,43,82,0.524,1,7,0.143,22,29,0.759,13,28,41,25,8,5,12,20,12
21999,1610612744,GSW,Golden State Warriors,29901103,09/04/2000,GSW vs. DEN,W,240,117,43,85,0.506,1,8,0.125,30,48,0.625,18,28,46,30,12,2,14,26,14
21999,1610612744,GSW,Golden State Warriors,29901088,07/04/2000,GSW vs. UTA,L,242,84,32,80,0.4,2,10,0.2,18,22,0.818,17,23,40,24,11,1,22,28,-21
21999,1610612744,GSW,Golden State Warriors,29901073,05/04/2000,GSW vs. LAL,L,240,104,40,96,0.417,6,15,0.4,18,26,0.692,23,35,58,28,10,2,12,23,-7
21999,1610612744,GSW,Golden State Warriors,29901053,02/04/2000,GSW vs. MIL,L,242,113,37,85,0.435,7,15,0.467,32,38,0.842,17,25,42,29,8,4,17,27,-4
21999,1610612744,GSW,Golden State Warriors,29901038,31/03/2000,GSW @ UTA,L,239,97,33,91,0.363,4,9,0.444,27,35,0.771,22,22,44,12,8,3,12,24,-17
21999,1610612744,GSW,Golden State Warriors,29901030,30/03/2000,GSW @ SAS,L,241,90,36,85,0.424,2,9,0.222,16,19,0.842,10,28,38,19,6,10,11,26,-12
21999,1610612744,GSW,Golden State Warriors,29901016,28/03/2000,GSW @ HOU,L,239,86,38,96,0.396,2,7,0.286,8,15,0.533,12,26,38,19,12,3,16,25,-35
21999,1610612744,GSW,Golden State Warriors,29901005,26/03/2000,GSW @ PHX,L,240,82,32,83,0.386,2,11,0.182,16,25,0.64,15,26,41,14,15,5,15,30,-8
21999,1610612744,GSW,Golden State Warriors,29900991,24/03/2000,GSW vs. POR,L,240,83,31,74,0.419,2,10,0.2,19,24,0.792,15,22,37,20,14,4,17,25,-13
21999,1610612744,GSW,Golden State Warriors,29900977,22/03/2000,GSW @ LAL,L,240,96,36,90,0.4,2,10,0.2,22,34,0.647,18,22,40,17,14,3,17,32,-23
21999,1610612744,GSW,Golden State Warriors,29900969,21/03/2000,GSW @ VAN,L,239,82,26,76,0.342,4,12,0.333,26,32,0.813,14,29,43,16,9,7,17,27,-16
21999,1610612744,GSW,Golden State Warriors,29900953,19/03/2000,GSW vs. PHX,L,241,82,31,88,0.352,1,9,0.111,19,30,0.633,17,30,47,21,10,5,13,19,-17
21999,1610612744,GSW,Golden State Warriors,29900936,17/03/2000,GSW @ CHI,W,292,95,33,78,0.423,5,12,0.417,24,38,0.632,8,35,43,21,12,7,21,31,3
21999,1610612744,GSW,Golden State Warriors,29900918,15/03/2000,GSW @ BOS,L,240,104,30,68,0.441,3,9,0.333,41,58,0.707,13,26,39,15,6,4,21,31,-17
21999,1610612744,GSW,Golden State Warriors,29900911,14/03/2000,GSW @ TOR,L,240,78,34,90,0.378,4,15,0.267,6,13,0.462,16,31,47,20,4,9,12,25,-7
21999,1610612744,GSW,Golden State Warriors,29900902,12/03/2000,GSW vs. LAC,L,239,103,38,86,0.442,3,11,0.273,24,28,0.857,17,26,43,25,4,6,6,19,-9
21999,1610612744,GSW,Golden State Warriors,29900889,10/03/2000,GSW @ SEA,L,241,85,35,84,0.417,5,15,0.333,10,17,0.588,12,32,44,26,9,9,19,19,-14
21999,1610612744,GSW,Golden State Warriors,29900878,09/03/2000,GSW vs. LAL,L,239,92,35,82,0.427,0,6,0,22,37,0.595,15,31,46,22,8,7,15,22,-17
21999,1610612744,GSW,Golden State Warriors,29900865,07/03/2000,GSW vs. CHH,L,240,99,34,82,0.415,1,12,0.083,30,40,0.75,15,34,49,20,3,4,9,33,-3
21999,1610612744,GSW,Golden State Warriors,29900850,05/03/2000,GSW vs. IND,L,241,95,34,80,0.425,4,13,0.308,23,30,0.767,11,35,46,25,11,9,23,23,-19
21999,1610612744,GSW,Golden State Warriors,29900834,03/03/2000,GSW @ DEN,L,239,88,35,97,0.361,3,17,0.176,15,25,0.6,16,26,42,24,13,11,14,27,-34
21999,1610612744,GSW,Golden State Warriors,29900807,28/02/2000,GSW vs. ATL,W,240,80,33,89,0.371,2,8,0.25,12,20,0.6,21,37,58,24,8,4,9,13,5
21999,1610612744,GSW,Golden State Warriors,29900791,26/02/2000,GSW @ IND,L,240,88,33,88,0.375,2,12,0.167,20,27,0.741,19,39,58,17,5,4,18,29,-16
21999,1610612744,GSW,Golden State Warriors,29900783,25/02/2000,GSW @ DET,L,239,99,40,102,0.392,9,17,0.529,10,20,0.5,25,25,50,15,10,2,13,19,-32
21999,1610612744,GSW,Golden State Warriors,29900770,23/02/2000,GSW @ MIL,W,239,91,34,88,0.386,4,13,0.308,19,30,0.633,21,41,62,27,9,2,15,22,5
21999,1610612744,GSW,Golden State Warriors,29900762,22/02/2000,GSW @ MIN,L,242,89,28,80,0.35,3,14,0.214,30,36,0.833,15,20,35,15,10,4,14,23,-23
21999,1610612744,GSW,Golden State Warriors,29900748,20/02/2000,GSW vs. WAS,W,241,112,47,96,0.49,4,13,0.308,14,21,0.667,18,40,58,31,9,7,16,27,9
21999,1610612744,GSW,Golden State Warriors,29900735,18/02/2000,GSW vs. BOS,W,240,122,43,84,0.512,4,15,0.267,32,45,0.711,14,37,51,30,12,8,14,33,22
21999,1610612744,GSW,Golden State Warriors,29900720,16/02/2000,GSW @ POR,L,240,95,36,79,0.456,8,19,0.421,15,16,0.938,13,25,38,23,18,2,28,28,-4
21999,1610612744,GSW,Golden State Warriors,29900713,15/02/2000,GSW vs. POR,L,241,83,31,77,0.403,5,20,0.25,16,28,0.571,13,41,54,21,10,6,20,23,-9
21999,1610612744,GSW,Golden State Warriors,29900690,09/02/2000,GSW @ MIA,L,241,100,35,78,0.449,5,15,0.333,25,29,0.862,8,27,35,21,4,4,12,20,-15
21999,1610612744,GSW,Golden State Warriors,29900677,07/02/2000,GSW @ ORL,L,240,100,39,92,0.424,3,15,0.2,19,29,0.655,13,28,41,24,10,3,16,26,-20
21999,1610612744,GSW,Golden State Warriors,29900670,06/02/2000,GSW @ NJN,L,240,90,35,93,0.376,6,15,0.4,14,20,0.7,20,26,46,21,12,3,18,28,-20
21999,1610612744,GSW,Golden State Warriors,29900659,04/02/2000,GSW vs. DEN,W,241,103,41,80,0.513,6,13,0.462,15,25,0.6,13,36,49,29,7,5,18,24,2
21999,1610612744,GSW,Golden State Warriors,29900645,02/02/2000,GSW vs. VAN,W,239,101,38,73,0.521,7,13,0.538,18,23,0.783,10,27,37,26,7,3,16,23,6
21999,1610612744,GSW,Golden State Warriors,29900637,01/02/2000,GSW @ LAC,W,240,107,48,90,0.533,6,15,0.4,5,7,0.714,13,33,46,26,7,5,8,19,31
21999,1610612744,GSW,Golden State Warriors,29900602,27/01/2000,GSW @ HOU,W,241,115,41,86,0.477,8,13,0.615,25,36,0.694,13,29,42,24,7,5,12,27,5
21999,1610612744,GSW,Golden State Warriors,29900590,25/01/2000,GSW @ DAL,L,240,103,38,93,0.409,1,7,0.143,26,33,0.788,25,31,56,18,10,4,19,27,-14
21999,1610612744,GSW,Golden State Warriors,29900578,23/01/2000,GSW vs. MIN,L,239,81,31,87,0.356,4,9,0.444,15,22,0.682,15,29,44,16,8,3,16,23,-18
21999,1610612744,GSW,Golden State Warriors,29900563,21/01/2000,GSW vs. CLE,W,240,115,41,87,0.471,9,16,0.563,24,29,0.828,17,32,49,31,13,3,15,28,12
21999,1610612744,GSW,Golden State Warriors,29900538,17/01/2000,GSW vs. ORL,W,239,113,47,92,0.511,4,13,0.308,15,25,0.6,13,32,45,30,12,4,12,20,13
21999,1610612744,GSW,Golden State Warriors,29900525,15/01/2000,GSW vs. SAC,L,240,99,41,98,0.418,6,19,0.316,11,15,0.733,18,28,46,27,9,2,15,30,-15
21999,1610612744,GSW,Golden State Warriors,29900503,13/01/2000,GSW vs. HOU,L,238,100,37,81,0.457,6,15,0.4,20,29,0.69,11,36,47,21,10,7,18,24,-8
21999,1610612744,GSW,Golden State Warriors,29900488,11/01/2000,GSW vs. DAL,L,240,102,38,86,0.442,5,15,0.333,21,29,0.724,19,27,46,24,8,2,15,25,-7
21999,1610612744,GSW,Golden State Warriors,29900476,09/01/2000,GSW vs. SEA,L,265,95,35,88,0.398,7,21,0.333,18,31,0.581,16,32,48,25,7,1,18,28,-5
21999,1610612744,GSW,Golden State Warriors,29900450,06/01/2000,GSW @ CLE,L,241,75,30,98,0.306,4,19,0.211,11,14,0.786,23,30,53,16,12,8,22,23,-15
21999,1610612744,GSW,Golden State Warriors,29900441,05/01/2000,GSW @ PHI,L,240,92,35,87,0.402,6,20,0.3,16,21,0.762,17,20,37,22,5,3,16,25,-21
21999,1610612744,GSW,Golden State Warriors,29900426,03/01/2000,GSW @ WAS,L,241,87,35,77,0.455,4,16,0.25,13,20,0.65,10,25,35,25,9,4,19,24,-12
21999,1610612744,GSW,Golden State Warriors,29900410,29/12/1999,GSW vs. PHI,L,240,94,37,84,0.44,8,26,0.308,12,22,0.545,17,31,48,25,7,4,19,29,-3
21999,1610612744,GSW,Golden State Warriors,29900395,27/12/1999,GSW vs. SAS,L,239,83,36,85,0.424,4,6,0.667,7,15,0.467,13,28,41,23,7,3,17,23,-22
21999,1610612744,GSW,Golden State Warriors,29900386,26/12/1999,GSW @ PHX,L,239,88,35,80,0.438,4,13,0.308,14,27,0.519,10,24,34,21,12,4,18,21,-20
21999,1610612744,GSW,Golden State Warriors,29900376,23/12/1999,GSW @ POR,L,241,91,37,89,0.416,3,11,0.273,14,16,0.875,14,21,35,22,5,0,11,28,-20
21999,1610612744,GSW,Golden State Warriors,29900367,22/12/1999,GSW vs. LAC,L,240,99,42,96,0.438,7,18,0.389,8,14,0.571,15,29,44,30,3,3,9,21,-4
21999,1610612744,GSW,Golden State Warriors,29900355,20/12/1999,GSW vs. SAC,W,241,111,45,86,0.523,1,11,0.091,20,32,0.625,13,34,47,31,14,5,17,24,12
21999,1610612744,GSW,Golden State Warriors,29900329,17/12/1999,GSW @ LAC,L,240,91,37,94,0.394,5,12,0.417,12,17,0.706,14,32,46,17,10,0,13,27,-1
21999,1610612744,GSW,Golden State Warriors,29900321,16/12/1999,GSW vs. DET,L,242,108,38,92,0.413,7,21,0.333,25,35,0.714,22,29,51,23,9,1,18,34,-8
21999,1610612744,GSW,Golden State Warriors,29900306,14/12/1999,GSW vs. MIA,W,241,102,41,89,0.461,4,15,0.267,16,25,0.64,15,28,43,29,8,0,7,27,5
21999,1610612744,GSW,Golden State Warriors,29900288,11/12/1999,GSW @ MIN,W,240,104,41,85,0.482,5,12,0.417,17,23,0.739,6,35,41,23,8,3,10,20,28
21999,1610612744,GSW,Golden State Warriors,29900275,10/12/1999,GSW @ ATL,W,240,107,47,99,0.475,2,7,0.286,11,17,0.647,15,31,46,34,12,5,11,28,8
21999,1610612744,GSW,Golden State Warriors,29900263,08/12/1999,GSW @ CHH,L,240,106,44,103,0.427,7,18,0.389,11,19,0.579,23,32,55,26,9,3,12,31,-7
21999,1610612744,GSW,Golden State Warriors,29900252,07/12/1999,GSW @ NYK,L,239,83,30,90,0.333,1,14,0.071,22,31,0.71,21,33,54,18,5,3,14,22,-6
21999,1610612744,GSW,Golden State Warriors,29900240,04/12/1999,GSW vs. UTA,L,240,82,32,80,0.4,2,14,0.143,16,29,0.552,22,26,48,21,7,4,19,33,-12
21999,1610612744,GSW,Golden State Warriors,29900223,02/12/1999,GSW vs. SEA,L,240,108,40,96,0.417,8,14,0.571,20,30,0.667,18,29,47,20,10,5,11,24,-9
21999,1610612744,GSW,Golden State Warriors,29900214,01/12/1999,GSW @ LAL,L,242,75,28,84,0.333,3,10,0.3,16,22,0.727,18,34,52,14,11,8,20,26,-18
21999,1610612744,GSW,Golden State Warriors,29900198,29/11/1999,GSW @ UTA,L,239,99,37,71,0.521,12,15,0.8,13,23,0.565,8,17,25,26,7,2,16,21,-16
21999,1610612744,GSW,Golden State Warriors,29900193,27/11/1999,GSW vs. TOR,L,240,88,36,89,0.404,4,12,0.333,12,17,0.706,20,34,54,22,4,5,19,16,-18
21999,1610612744,GSW,Golden State Warriors,29900180,26/11/1999,GSW @ SAC,L,239,95,40,97,0.412,3,8,0.375,12,18,0.667,19,31,50,21,7,4,18,22,-29
21999,1610612744,GSW,Golden State Warriors,29900169,24/11/1999,GSW vs. NJN,L,240,84,32,88,0.364,3,15,0.2,17,23,0.739,7,36,43,21,12,3,11,25,-8
21999,1610612744,GSW,Golden State Warriors,29900143,20/11/1999,GSW vs. NYK,L,240,79,28,86,0.326,6,16,0.375,17,27,0.63,17,28,45,20,8,3,12,26,-7
21999,1610612744,GSW,Golden State Warriors,29900118,17/11/1999,GSW @ SEA,L,240,108,46,88,0.523,5,12,0.417,11,19,0.579,11,29,40,29,6,6,17,24,-3
21999,1610612744,GSW,Golden State Warriors,29900108,16/11/1999,GSW vs. CHI,W,240,99,38,87,0.437,2,9,0.222,21,30,0.7,17,42,59,22,10,8,12,22,20
21999,1610612744,GSW,Golden State Warriors,29900089,13/11/1999,GSW vs. HOU,L,240,95,38,95,0.4,3,13,0.231,16,19,0.842,21,36,57,26,4,6,15,28,-8
21999,1610612744,GSW,Golden State Warriors,29900081,12/11/1999,GSW @ VAN,W,240,103,40,86,0.465,6,15,0.4,17,21,0.81,12,27,39,25,13,4,17,23,10
21999,1610612744,GSW,Golden State Warriors,29900059,09/11/1999,GSW vs. SAS,L,239,89,33,95,0.347,1,10,0.1,22,27,0.815,17,31,48,15,6,2,14,19,-29
21999,1610612744,GSW,Golden State Warriors,29900042,06/11/1999,GSW vs. DAL,L,240,97,38,106,0.358,4,14,0.286,17,23,0.739,33,26,59,27,5,11,13,19,-23
21999,1610612744,GSW,Golden State Warriors,29900023,04/11/1999,GSW @ SAS,L,240,81,30,88,0.341,3,8,0.375,18,25,0.72,22,29,51,17,5,6,17,28,-23
21999,1610612744,GSW,Golden State Warriors,29900007,02/11/1999,GSW @ DAL,L,240,96,34,82,0.415,7,18,0.389,21,27,0.778,18,33,51,14,4,2,23,29,-12
21998,1610612744,GSW,Golden State Warriors,29800724,05/05/1999,GSW vs. SAS,L,239,81,31,93,0.333,4,9,0.444,15,20,0.75,22,31,53,17,7,2,8,20,-7
21998,1610612744,GSW,Golden State Warriors,29800704,03/05/1999,GSW @ VAN,W,241,91,30,66,0.455,3,11,0.273,28,32,0.875,9,33,42,19,7,6,20,24,8
21998,1610612744,GSW,Golden State Warriors,29800688,01/05/1999,GSW @ DAL,L,241,94,43,87,0.494,3,10,0.3,5,12,0.417,15,23,38,28,7,1,11,20,-11
21998,1610612744,GSW,Golden State Warriors,29800680,30/04/1999,GSW @ MIN,L,241,85,30,77,0.39,2,8,0.25,23,27,0.852,8,38,46,22,4,6,15,17,-5
21998,1610612744,GSW,Golden State Warriors,29800671,29/04/1999,GSW @ UTA,L,241,85,36,79,0.456,5,14,0.357,8,12,0.667,13,18,31,14,7,5,14,27,-11
21998,1610612744,GSW,Golden State Warriors,29800649,26/04/1999,GSW vs. SAC,W,242,114,45,89,0.506,3,10,0.3,21,29,0.724,17,35,52,30,5,5,11,20,25
21998,1610612744,GSW,Golden State Warriors,29800631,24/04/1999,GSW vs. DEN,W,239,93,43,94,0.457,2,11,0.182,5,13,0.385,18,47,65,30,9,6,14,24,19
21998,1610612744,GSW,Golden State Warriors,29800622,23/04/1999,GSW @ DEN,L,239,84,28,71,0.394,3,15,0.2,25,32,0.781,14,32,46,19,8,5,19,26,-12
21998,1610612744,GSW,Golden State Warriors,29800609,21/04/1999,GSW @ SAC,L,241,94,41,98,0.418,4,12,0.333,8,11,0.727,13,36,49,20,5,1,9,31,-9
21998,1610612744,GSW,Golden State Warriors,29800600,20/04/1999,GSW vs. LAL,L,265,102,42,92,0.457,3,11,0.273,15,23,0.652,14,22,36,30,14,0,21,35,-4
21998,1610612744,GSW,Golden State Warriors,29800585,18/04/1999,GSW @ VAN,W,241,90,34,83,0.41,4,8,0.5,18,21,0.857,20,25,45,18,10,5,21,25,5
21998,1610612744,GSW,Golden State Warriors,29800569,16/04/1999,GSW vs. LAC,L,238,83,35,80,0.438,2,10,0.2,11,16,0.688,22,26,48,25,5,2,19,20,-3
